news,label
"ชาวโซเชียล-วงการบันเทิง ร่วมอาลัยนายกรสิทธิ์ ลาวพันธ์ หรือ ""พอส"" อายุ 19 ปี อาสาสมัครดับเพลิงที่เสียชีวิตในภารกิจดับไฟโรงงานกิ่งแก้ว ขณะเดียวกันมีการแจ้งเตือนภัยกลุ่มมิจฉาชีพแอบอ้างครอบครัวขอรับบริจาค",TRUE
"สภาวิศวกร ระบุเหตุเพลิงไหม้โรงงานเม็ดพลาสติก ซอยกิ่งแก้ว 21 ต้องใช้ ""โฟมดับเพลิง"" เท่านั้น พร้อมเสนอใช้บิ๊กเดตา ""คุณภาพอากาศ"" จาก SCiRA วางแผนอพยพประชาชน",TRUE
แม้ว่าก่อนหน้านี้จะสามารถปิดวาล์วบ่อเก็บสารเคมีได้แล้วแต่เพราะสารเคมีสไตล์รีนโมโนเมอร์ เป็นของเหลวไวไฟ ที่ระเหยได้ในจุดเดือดต่ำ จึงจำเป็นต้องควบคุมอุณหภูมิไว้ ,TRUE
วันนี้ (6 ก.ค. 64) เจ้าหน้าที่จากหน่วยงานที่เกี่ยวข้องยังดำเนินการในเกิดเหตุไฟไหม้ บริษัทหมิงตี้ เคมิคอล จำกัด อย่างต่อเนื่อง โดยเจ้าหน้าที่ขับขี่เฮลิคอปเตอร์โปรยโฟมควบคุมเพลิงทางอากาศเป็นระยะ ควบคู่ไปกับการปฏิบัติงานภาคพื้นโดยฉีดน้ำพรมพื้นที่โดยรอบ ,TRUE
ฟังความเห็นนายกสภาวิศวกร ถึงเหตุโรงงานผลิตโฟมและพลาสติก เกิดระเบิดกลางพื้นที่ชุมชนถนนกิ่งแก้ว ไฟไหม้รุนแรงปล่อยก๊าชมลพิษ สร้างความเสียหายรุนแรงต่อสุขภาพของคนเมือง จึงมี 5ข้อเสนอ เพื่อเมืองไทยปลอดภัยจากภัยพิบัติ ,TRUE
ไทยพีบีเอส ขอขอบคุณ ทีมกู้ภัยอาสา เจ้าหน้าที่ดับเพลิง และผู้เกี่ยวข้องทุกท่าน ที่เหน็ดเหนื่อย เพื่อควบคุมเหตุการณ์ไม่คาดฝันในครั้งนี้ และขอเป็นกำลังใจให้กับประชาชนที่ได้รับผลกระทบทุกท่านค่ะ ,TRUE
คปภ.ตั้งศูนย์ประสานงานด้านประกันภัยครบวงจร เยียวยาประชาชนผู้ได้รับผลกระทบเหตุเพลิงไหม้โรงงานหมิงตี้ เคมิคอล ที่หลายคนต้องพักอาศัยอยู่ศูนย์อพยพ โรงแรม หรือบ้านญาติ โดยบริษัทหมิงตี้ทำประกันไว้ ตามกฎหมายบริษัทประกันเป็นผู้รับผิดชอบ,TRUE
[Live] 10.30 น. #จับตาสถานการณ์ : เสนอโรงงานอันตรายควรย้ายออกจากพื้นที่เมือง (6 ก.ค. 64) ,TRUE
ความคืบหน้า เพลิงไหม้โรงงานพลาสติกย่านกิ่งแก้ว เมื่อเวลา 07.15 น. มีเสียงดังปะทุบริเวณที่ฉีดโฟมปกคลุมสารเคมีเอาไว้ จากนั้นเกิดกลุ่มควันและเปลวเพลิงขึ้นมาอีกครั้ง เจ้าหน้าที่ยังคงเฝ้าระวังและควบคุมสถานการณ์อยู่ ,TRUE
และกรมธรรม์ที่ 3 คุ้มครองหม้อน้ำ ทุนประกันภัย 21 ล้านบาท ส่วนประชาชนที่ได้รับผลกระทบจากเหตุการณ์  #โรงงานกิ่งแก้วไฟไหม้  หากพบว่าได้รับทำประกันภัยรองรับไว้ สำนักงาน คปภ. จะเร่งบูรณาการช่วยเหลือ #ล้อมวงข่าว #ThaiPBS,TRUE
คปภ. รายงานว่า ได้ส่งเจ้าหน้าที่ลงไปสำรวจความเสียหายเหตุการณ์ #โรงงานกิ่งแก้วไฟไหม้ และติดตามตรวจสอบข้อมูลการทำประกันภัยของบริษัท หมิงตี้เคมีคอล จำกัด แล้ว #ล้อมวงข่าว #ThaiPBS,TRUE
ภาพบรรยากาศล่าสุดท้องฟ้าย่านวิภาวดี  ถ่ายได้จากไทยพีบีเอส กลุ่มควันจากเหตุโรงงานไฟไหม้ เริ่มจางลงหลังจากเมื่อประมาณ 1 ชั่วโมงก่อนหน้านี้ ยังคงมองเห็นกลุ่มควันสีดำบนท้องฟ้า ,TRUE
[Live] 08.10 น. #ล้อมวงข่าว เกาะติดประเด็นข่าวเด่น พูดคุยแบบเป็นกันเอง (6 ก.ค. 64) : สภาพความเสียหายไฟไหม้โรงงานย่านกิ่งแก้ว จ.สมุทรปราการ ,TRUE
รพ.พริ้นซ์ สุวรรณภูมิ แจ้งปิดรับการตรวจหาเชื้อ #โควิด19 รูปแบบไดร์ฟทรู เป็นการชั่วคราว เนื่องจากเหตุไฟไหม้โรงงานอาจกระทบคุณภาพอากาศ ,TRUE
#คุมเพลิงได้แล้ว หลังใช้เวลารวมกว่า 25 ชั่วโมง ที่เจ้าหน้าที่เร่งดับเพลิงเหตุโรงงานย่านกิ่งแก้วไฟไหม้ วันนี้จะมีเจ้าหน้าที่กรมควบคุมมลพิษ และตำรวจพิสูจน์หลักฐานเข้ามาตรวจสอบความเสียหาย และตรวจวัดคุณภาพอากาศ ,TRUE
คปภ.เร่งส่งเจ้าหน้าที่สำรวจความเสียหายกรณีไฟไหม้โรงงานย่านกิ่งแก้ว จ.สมุทรปราการ เพิ่งเร่งรัดจ่ายสินไหมทดแทน ,TRUE
#เตือน ประชาชนระวังพิษเฉียบพลัน  การระคายเคืองต่อระบบทางเดินหายใจ ตา และผิวหนัง ไอระเหยอาจส่งผลกระทบต่อระบบประสาทส่วนกลาง มีอาการคลื่นไส้ อาเจียน อ่อนเพลีย ปวดศีรษะ มึนงง กล้ามเนื้ออ่อนแรงได้ ,TRUE
ประมวลภาพเหตุการณ์ ความเสียหายจากไฟไหม้โรงงานย่านกิ่งแก้ว จ.สมุทรปราการ ,TRUE
ผบก.ภ.จว.สมุทรปราการ เผยระดมตำรวจในพื้นที่ และกองปราบปราม ผลัดเปลี่ยนกันทุก 8 ชม. เพื่อดูแลบ้านเรือนประชาชนระหว่างอพยพไปตามจุดต่าง ๆ เหตุโรงงานกิ่งแก้วไฟไหม้ ,TRUE
#Update 01.00 น. จนท.กู้ภัยสั่งให้ออกจากพื้นที่ หลังไฟปะทุขึ้นมาอีกครั้ง โดยเพลิงได้ปะทุอีกครั้งช่วง 00.25 น.  โรงงานกิ่งแก้วไฟไหม้ #ไฟไหม้กิ่งแก้ว #ไฟไหม้โรงงานพลาสติก Cr. @OHcrime_ThaiPBS ผู้สื่อข่าว #ThaiPBS ,TRUE
ผู้ว่าฯ สมุทรปราการ พอใจผลการปฏิบัติการควบคุมเพลิงไหม้โรงงาน หลังใช้โฟมเคมีและน้ำ เป็นผลสามารถจำกัดเพลิงให้อยู่ในวงแคบได้ พร้อมขอความร่วมมือประชาชนในรัศมี 5 กิโลเมตร ไม่ควรกลับเข้าไปในพื้นที่,TRUE
[Live] 23.30 น. #ข่าวดึก : ผู้ว่าฯ แถลงคุมเพลิงโรงงานพลาสติกได้แล้ว (5 ก.ค. 64) ,TRUE
ลำดับเหตุการณ์หลังเกิดระเบิดที่โกดังเก็บสารเคมี จ.สมุทรปราการ ตั้งแต่ 03.00 น. ของวันนี้ (5 ก.ค. 64) ส่งผลให้มีผู้ได้รับบาดเจ็บ 31 คน เสียชีวิต 1 คน,TRUE
"กรมควบคุมมลพิษ รายงานค่าความเข้มข้นของสาร #สไตรีนโมโนเมอร์ ในพื้นที่ไฟไหม้ #โรงงานกิ่งแก้วไฟไหม้ รัศมี 1 กม. มีค่า 1,035.47 ppm รัศมี 3 กม. มีค่า 86.43 ppm รัศมี 5 กม. มีค่า 51.77 ppm",TRUE
เกือบ 20 ชม. ที่เจ้าหน้าที่ระดมดับไฟโรงงานเม็ดพลาสติก จ.สมุทรปราการ ซึ่งขณะนี้มีความกังวลถึงผลกระทบสุขภาพระยะยาวเจ้าหน้าที่-ประชาชน,TRUE
"21.56 น. มีรายงานว่า จนท.พบจุดปิดวาล์วสารเคมีรั่วไหลแล้ว แต่ยังไม่สามารถเข้าพื้นที่ได้ เนื่องจากไฟยังโหมหนัก ผู้บัญชาการเหตุการณ์สั่งรถน้ำเพิ่ม 16,000 ลิตร เพื่อฉีดสกัดจำกัดพื้นที่ ",TRUE
"รายงานสถานการณ์ล่าสุด 21.54 น. #โรงงานกิ่งแก้วไฟไหม้  เมื่อสักครู่ที่ผ่านมาถังบรรจุสารเคมีขนาด 20,000 ลิตร มีไฟล้อมรอบแล้ว และอยู่ในความกังวลของเจ้าหน้าที",TRUE
"ผู้จัดการโรงงานหมิงตี้ จ.สมุทรปราการ เข้าให้ปากคำตำรวจ ระบุโรงงานมีวัตถุดิบผลิตโฟม คือเพนเทน 60-70 ตัน สไตรีนโมโนเมอร์ 1,600 ตัน ยอมรับมีสารเคมีรั่วและได้ยินเสียงระเบิดตอนตี 3 แต่ยังไม่รู้สาเหตุ ",TRUE
[Live] 21.45 น. #ที่นี่ThaiPBS : เตือนออกจากพื้นที่ใกล้จุดไฟไหม้มากกว่า 5 กิโลเมตร (5 ก.ค. 64),TRUE
เกือบ 20 ชม. เจ้าหน้าที่ระดมดับไฟโรงงานพลาสติก จ.สมุทรปราการ ผู้อำนวยการมูลนิธิบูรณะนิเวศเตือน ออกนอกพื้นที่ไฟไหม้มากกว่า 5 กม. อย่างน้อย 1 สัปดาห์ กังวลผลกระทบสุขภาพระยะยาวกู้ภัยและประชาชน,TRUE
ระวังอันตรายจากสาร #สไตรีนโมโนเมอร์ รั่วไหลจากเพลิงไหม้โรงงานผลิตเม็ดพลาสติกระเบิด จ.สมุทรปราการ ซึ่งเป็นสารอันตรายต่อร่างกาย และเป็นสารก่อมะเร็ง ,TRUE
กรมควบคุมมลพิษ เผยผลตรวจคุณภาพอากาศรอบโรงงานระเบิด-ไฟไหม้ จ.สมุทรปราการ อยู่ในเกณฑ์ค่าขีดจำกัดการรับสัมผัสสารเคมีทางการหายใจแบบเฉียบพลัน รัศมี 9 กม. ยังคุมเพลิงไม่ได้,TRUE
บรรยากาศโรงเรียนวัดบางพลีใหญ่กลาง 1 ใน 7 จุดที่เปิดพื้นที่เป็นจุดอพยพเหตุไฟไหม้โรงงาน โดยคืนนี้จะมีจุดรองรับประชาชน 7 แห่ง ซึ่งจะต้องอยู่ภายใต้มาตรการทาง สธ.เพื่อป้องกันโควิด-19 ด้วย ,TRUE
"คพ. ชี้โรงงานสารเคมีในพื้นที่ ต.ราชาเทวะ จ.สมุทรปราการ เกิดไฟไหม้ และระเบิดรุนแรง มีสารมลพิษ ""สไตรีนโมโนเมอร์"" สารก่อมะเร็ง แนะอพยพคนในรัศมี 1-5 กิโลเมตร จากโรงงานทันที",TRUE
เหตุเพลิงไหม้ครั้งนี้ ยังมีผลพวงด้านสิ่งแวดล้อมตามมา เพราะควันที่พุ่งไปในอากาศ อาจปนเปื้อนลงมากับสายฝน ที่กรมอุตุฯ คาดว่าจะมีฝนตกลงมาใน 1-2 วันนี้ ,TRUE
ขณะเดียวกัน ที่โรงเรียนเตรียมปริญญานุสรณ์ ก็เป็นอีกหนึ่งศูนย์ ที่ตอนนี้มีประชาชนอพยพมาร่วม 400 คน โดยทางโรงเรียนรับหน้าที่ในการดูแลเรื่องที่พักจึงได้เปิดห้องเรียนประมาณ 40 ห้อง เพื่อรองรับผู้อพยพ (5 ก.ค. 64),TRUE
ภาพบรรยากาศการช่วยเหลือประชาชนที่ อบต. บางพลี ซึ่งเป็น 1 ในศูนย์อำนวยการร่วมการดับเพลิง ภาคสนามบริเวณซอยกิ่งแก้ว 21 มีประชาชนที่ต้องอพยพจากพื้นที่ ที่ได้รับผลกระทบจากเหตุระเบิดมาอย่างต่อเนื่อง,TRUE
ภารกิจเสี่ยงรอบที่ 8 16.48 น. เจ้าหน้าที่ยังคงพยายามใช้ เฮลิคอปเตอร์ โปรยสารเคมีเพื่อดับเพลิงทางอากาศบริเวณที่เกิดเหตุไฟไหม้โรงงานในซอยกิ่งแก้ว 21 จ.สมุทรปราการ อย่างต่อเนื่อง  ,TRUE
@TpbsAnn ภาพกลุ่มควันสีดำหนาแน่น ลอยขึ้นสู่ท้องฟ้า ถ่ายห่างจากจุดเกิดเหตุ #โรงงานกิ่งแก้วไฟไหม้ ประมาณ 2-3 กิโลเมตร ขณะที่เจ้าหน้าที่ยังเร่งประชาสัมพันธ์  อพยพประชาชนออกนอกพื้นที่ต่อเนื่อง,TRUE
15.59 น. #โรงงานกิ่งแก้วไฟไหม้ จนท.นำเฮลิคอปเตอร์ขึ้นบินโปรยโฟมเพื่อดับเพลิงทางอากาศไปแล้ว 3 รอบ ลักษณะควันไฟขณะนี้ยังเป็นสีดำหนาแน่น บ่งบอกว่ายังคงมีแสงเพลิงในจุดเกิดเหตุ #รายงานสด โดย @TpbsAnn ผู้สื่อข่าว #ThaiPBS,TRUE
"ปภ.ส่ง จนท.ชุดปฏิบัติการ พร้อมเครื่องจักรกลสาธารณภัย สนับสนุนการดับเพลิง เช่น รถหอน้ำ 37 เมตร, รถกู้ภัยเคลื่อนที่เร็ว, รถบรรทุกน้ำช่วยดับเพลิง, รถขนโฟมดับเพลิง รวมถึงขอสนับสนุน ฮ. KA-32 จำนวน 2 ลำ",TRUE
เมื่อเวลา 15.00 น. เครื่องบินของกรมป้องกันและบรรเทาสาธารณภัย ได้บินโปรยสารเคมี ใส่บริเวณโรงงานที่เกิดเหตุ โดยเบื้องต้นได้รับแจ้งว่าไม่เป็นผลสำเร็จ โดยจุดที่ถ่ายอยู่ที่ศูนย์อพยพวัดสลุด ต.บางแก้ว อ.บางพลี จ.สมุทรปราการ ,TRUE
อรรถพล เจริญชันษา อธิบดีกรมควบคุมมลพิษ ระบุทางกรมควบคุมมลพิษ นำรถตรวจอากาศมาจอดไว้ในพื้นที่ เพื่อตรวจวัดคุณภาพอากาศ และสารประกอบต่าง ๆ ,TRUE
อรรถพล เจริญชันษา อธิบดีกรมควบคุมมลพิษ ระบุจุดที่เป็นเพลิงไหม้หลัก ๆ ตอนนี้มีอยู่พื้นที่เดียว ที่มันเกิดจากสารเคมีที่มันอยู่ชั้นใต้ดิน และมันมีท่อกระจายอยู่ในพื้นที่ด้วย ซึ่งตรงนี้อันตรายมาก ไม่อยากให้เจ้าหน้าที่เข้าไป เพราะไม่ปลอดภัย #โรงงานกิ่งแก้วไฟไหม้,TRUE
นายกฯ สั่ง ปภ. เร่งช่วยเหลือประชาชนเหตุ #โรงงานกิ่งแก้วไฟไหม้ พร้อมสั่งประเมินผลกระทบต่อสนามบินสุวรรณภูมิ ด้าน ทสภ. ระบุเหตุดังกล่าวไม่กระทบการขึ้น-ลง ของอากาศยานสามารถเปิดให้บริการได้ตามปกติ,TRUE
จ.สมุทรปราการ แจ้งเตือนประชาชนที่อยู่บริเวณรัศมีโดยรอบ 5 กม. จากจุดเกิดเหตุ #โรงงานกิ่งแก้วไฟไหม้ ให้อพยพจากพื้นที่ และจัดตั้งจุดอพยพ 3 จุด ได้แก่ โรงเรียนเตรียมปริญญานุสรณ์ อบต.บางพลีใหญ่ (หลังเก่า) และวัดบางพลีใหญ่กลาง,TRUE
เกาะติดเหตุเพลิงไหม้โรงงาน ซึ่งตั้งอยู่ภายในซอยกิ่งแก้ว 21 อ.บางพลี จ.สมุทรปราการ ผ่านมากว่า 12 ชั่วโมงแล้วยังไม่สามารถควบคุมไฟไหม้ได้ สิ่งที่น่าเป็นห่วงตอนนี้ คือ ยังมีสารอันตรายเก็บอยู่ในโรงงานอีกจำนวนมาก,TRUE
ไทยพีบีเอสออนไลน์ ตรวจสอบ โรงงานผลิตเม็ดพลาสติกที่เกิดระเบิดและไฟไหม้รุนแรงนานกว่า 8 ชั่วโมง โดยผู้เชี่ยวชาญสารเคมีเตือน เมื่อเกิดการเผาไหม้จะก่อมลพิษสารสไตรีน สารเบนซิน สารก่อมะเร็ง จึงต้องอพยพคน,TRUE
มีรายงานว่าเจ้าหน้าที่ดับเพลิงเทศบาลเมืองลัดหลวง จ.สมุทรปราการ เสียชีวิต 1 คน และบาดเจ็บ 4 คน ขณะเข้าควบคุมเหตุโรงงานระเบิดไฟไหม้ ซอยกิ่งแก้ว 21 จ.สมุทรปราการ ล่าสุด จนท.ถอยกำลังออกจากพื้นที่ก่อน,TRUE
หน้าต่างของบ้านหลังหนึ่งใกล้โรงงานเม็ดพลาสติก ใน จ.สมุทรปราการ  แตกเสียหาย จากผลกระทบของแรงระเบิด จากเหตุการณ์โรงงานไฟไหม้ ที่เกิดขึ้นเมื่อคืนที่ผ่านมา ,TRUE
เวลา 12.17 น. อัปเดตสถานการณ์ไฟไหม้โรงงานเม็ดพลาสติก จ.สมุทรปราการ  ควันไฟเริ่มมีความเปลี่ยนแปลง และมีเฮลิคอปเตอร์ของเจ้าหน้าที่บินสำรวจประเมินสถานการณ์เพื่อวางแผนการช่วยเหลือ  ,TRUE
เหตุเพลิงไหม้โรงงานสารเคมี ซ.กิ่งแก้ว 21 จ.สมุทรปราการ แม้ควบคุมเพลิงได้แล้ว แต่ยังคงต้องเฝ้าระวังควันพิษจากสารสไตรีน โมโนเมอร์ ซึ่งเป็นสารอันตรายก่อมะเร็ง ที่ตกค้างในอากาศ จึงต้องอพยพประชาชนรัศมี 5 กม. ออกจากพื้นที่ ,TRUE
ภาพล่าสุดจากเหตุการณ์ไฟไหม้โรงงานย่านกิ่งเเก้ว จ.สมุทรปราการ เมื่อเวลา 03.00 น. ที่ผ่านมา เบื้องต้นมีรายงานผู้บาดเจ็บ 3 - 4 คน  ได้รับการช่วยเหลือแล้ว ยังไม่ทราบสาเหตุ ,TRUE
ด่วน! 23.10 น. เกิดเหตุไฟไหม้ถังเก็บน้ำมันเก่า ของบริษัทเอกอุทัย ริมถนนมิตรภาพ ขาเข้า กทม.หมู่ที่ 1 ต.กลางดง อ.ปากช่อง นครราชสีมา เจ้าหน้าที่อยู่ระหว่างควบคุมเพลิง,TRUE
โรงงานที่มีสารเคมีอันตรายถูกไฟไหม้ โรงงานจะต้องมีแผนเผชิญเหตุ มีผู้บัญชาการสั่งงานตอบโต้เหตุฉุกเฉินและกันไม่ให้บุคคลภายนอกเข้า ,TRUE
เหตุการณ์ไฟไหม้โรงงานหมิงตี้ เคมีคอล ส่งผลกระทบเป็นวงกว้าง ทำให้ทุกส่วนต้องหันกลับมาทบทวนกฎหมายที่เกี่ยวข้อง ,TRUE
สลด ไฟไหม้หออภิบาลดูแลผู้ป่วยโควิดที่โรงพยาบาลในอิรัก ดับกว่า 50 ศพ,TRUE
เกิดเหตุ #ไฟไหม้ ที่ตึกสิรินธร ชั้น 10 โรงพยาบาลราชวิถี ล่าสุดเพลิงสงบแล้ว,TRUE
เหตุไฟไหม้โรงงานในบังกลาเทศซึ่งดำเนินมานานกว่า 24 ชั่วโมง ตั้งแต่วันพฤหัสบดี ทำให้มีผู้เสียชีวิตแล้ว 52 ศพ และมีผู้บาดเจ็บจำนวนมาก แต่เจ้าหน้าที่เชื่อว่าผู้เคราะห์ร้ายจะเพิ่มขึ้นอีก ,TRUE
กรมควบคุมมลพิษ วางแผนเข้าทำลายสารเคมีภายในโรงงานหมิงตี้ฯ ซ.กิ่งแก้ว 21 ที่เกิดไฟไหม้ โดยเตรียมสารเคมีดี 5 เทลงไปปรับสภาพของเคมีไม่ให้ติดไฟ ก่อนเคลื่อนย้ายไปทำลายในภายหลัง,TRUE
รมว.ทส. ให้ กรมน้ำบาดาล เร่งตรวจสารตกค้าง ใต้ดิน-บนดิน รัศมี 0-12 กม. กรณี โรงงานกิ่งแก้วไฟไหม้ ยัน จะรีบแจ้งผลให้ประชาชนทราบโดยเร็ว จะได้กลับเข้าบ้านได้ ,TRUE
เปิดใจฮีโร่ทีมโดรน “Novy Drone” เผยเบื้องหลังหาจุดปิดวาล์วถังสารเคมี กู้ภารกิจดับไฟได้สำเร็จ,TRUE
เปิดเบื้องหลัง “10 นาทีแห่งความระทึก” ฝ่าวงล้อมไฟ #โรงงานกิ่งแก้วไฟไหม้ ไปปิดวาล์ว,TRUE
เตือน 4 กลุ่มโรคต้องระวัง ควันพิษจากสารเคมี #โรงงานกิ่งแก้วไฟไหม้ อาจเจ็บป่วยรุนแรงมากกว่าบุคคลทั่วไป⁣,TRUE
เปิดใจ นักผจญเพลิง-ทีมโดรน เล่านาทีฝ่าเปลวไฟเข้าไปปิดวาล์วถังสารเคมี #โรงงานกิ่งแก้วไฟไหม้ เผยทำด้วยใจ ทุกวินาทีคือชีวิต ,TRUE
ล่าสุดควบคุมเพลิงที่ไหม้โกดังเก็บสารเคมี ในนิคมอุตสาหกรรมลาดกระบังได้แล้ว หวั่นโครงสร้างจะทรุดตัวเพราะถูกไฟไหม้นาน พบภายในอาคารเสียหาย จัดทีมเฝ้า 24 ชม.หวั่นไฟปะทุขึ้นอีกรอบ ,TRUE
ดับแล้ว! ไฟไหม้ โรงงานเก็บน้ำหอม นิคมฯ ลาดกระบัง ⁣เวลา 20.48 น. ศูนย์วิทยุพระราม 199 รายงานเหตุเพลิงไหม้ บริษัท ฟลอร⁣อลแมนูแฟคเจอริ่งกรุ๊ป ภายในนิคม⁣ อุตสาหกรรมลาดกระบัง โซน 3 ขณะนี้เพลิงสงบ เจ้าหน้าที่อยู่ระหว่างตรวจสอบ⁣,TRUE
20.00 น. ผู้ว่าฯ อัศวิน ขวัญเมือง เดินทางมามาถึงจุดเกิดเหตุแล้ว ไฟไหม้ลาดกระบัง ,TRUE
บรรยากาศเหตุเพลิงไหม้ บริษัท ฟลอรอลแมนูแฟคเจอริ่ง กรุ๊ป ภายในนิคมอุตสาหกรรมลาดกระบัง โซน 3 ถนนฉลองกรุง แขวงลำปลาทิว เขตลาดกระบัง กทม. เจ้าหน้าที่กรมป้องกันและบรรเทาสาธารณภัย กำลังเร่งควบคุมเพลิง / 6 กรกฎาคม 2564⁣⁣,TRUE
เหตุไฟไหม้โกดังเก็บสารเคมีในโรงงานฟลอรอลแมนูแฟคเจอริ่งกรุ๊ป ในนิคมฯ ลาดกระบัง ยังควบคุมเพลิงไม่ได้ กระแสลมแรงพัดไฟลามไปด้านหลังอาคาร ขณะที่โครงสร้างเริ่มไม่ไหว หลังคายุบตัวแล้ว ,TRUE
ส่องเทคโนโลยีล้ำๆ “ปักเป้าผจญเพลิง” ขุมพลังอากาศยานปีกหมุน ผู้พิชิตเปลวไฟบนท้องฟ้า,TRUE
19.38 น. รายงานในพื้นที่ระบุว่า ขณะนี้เปลวเพลิงเริ่มปะทุขึ้นอีกครั้งแล้ว เบื้องต้นยังไม่ได้รับรายงานจำนวนผู้บาดเจ็บ และเสียชีวิต,TRUE
19.35 น. ผู้สื่อข่าวรายงานว่า เหตุการณ์ #โรงงานกิ่งแก้วไฟไหม้ ที่ซอยกิ่งแก้ว 21 กับ #ไฟไหม้ลาดกระบัง ที่นิคมอุตสาหกรรมลาดกระบัง โซน 3 ตั้งอยู่ห่างกันเพียงแค่ 21.8 กิโลเมตรเท่านั้น,TRUE
19.30 น. เบื้องต้นเจ้าหน้าที่คาดว่า สาเหตุของการเกิดเพลิงไหม้คือ ไฟฟ้าลัดวงจร ทั้งนี้ ยังไม่มีการยืนยันอย่างเป็นทางการ,TRUE
#ไฟไหม้ลาดกระบัง ส่งกำลังใจให้เจ้าหน้าที่ดับเพลิง หลังผ่านไปไม่ถึงวัน เกิดไฟไหม้ใหญ่อีกครั้ง ที่โรงงาน ย่านลาดกระบัง ,TRUE
19.28 น. รายงานเบื้องต้น ในพื้นที่ขณะนี้เปลวเพลิงเริ่มลดลงแล้ว แต่ยังคงมีกลุ่มควันลอยออกมาอย่างต่อเนื่อง เจ้าหน้าที่กำลังเร่งระงับเหตุ,TRUE
19.25 น. ผู้อำนวยการเฉพาะกิจของกองอำนวยการนิคมฯ ลาดกระบัง ประกาศผ่านเครื่องขยายเสียง ให้ผู้ที่ไม่มีส่วนเกี่ยวข้อง ประชาชนและผู้ที่ไม่มีส่วนเกี่ยวข้อง รีบออกจากพื้นที่ เนื่องจากมีสารไวไฟอยู่ หวั่นเกิดเหตุอันตรายขึ้น,TRUE
19.22 น. มีการจัดเตรียมสถานที่ โต๊ะ เก้าอี้ เพื่อจัดตั้งศูนย์อำนวยการร่วมของนิคมอุตสาหกรรมลาดกระบังแล้ว ขณะนี้มีเจ้าหน้าที่หลายภาคส่วน อยู่กับผู้จัดการโรงงาน,TRUE
19.20 น. ผู้จัดการโรงงานระบุว่า มีพนักงานจำนวน 3 คนเห็นเหตุการณ์จากด้านใน ส่วนจุดที่เกิดเพลิงไหม้ไม่มีเครื่องจักร มีแค่ส่วนที่เป็นโกดังเก็บสินค้าเท่านั้น,TRUE
19.16 น. ผู้จัดการโรงงานออกมาให้ข้อมูลกับเจ้าหน้าที่แล้ว ระบุว่า เหตุเกิดขึ้นช่วง 18.30 น. พนักงานพยายามใช้อุปกรณ์ดับเพลิงเข้าไประงับเหตุแล้วแต่ไม่สำเร็จ เบื้องต้นพนักงานคลังสินค้าเลิกงานตั้งแต่ช่วง 5 โมงเย็นแล้ว จึงไม่มีใครติดค้างอยู่ด้านใน,TRUE
ด่วน! ไฟไหม้โรงงาน ถ.ฉลองกรุง นิคมอุตสาหกรรม ลาดกระบัง กู้ภัยเร่งดับ ลมพัดไฟไปด้านหน้าใกล้ถังสารเคมี กำลังใช้น้ำช่วยคุมเพลิง,TRUE
19.10 น. แสงเพลิงลอยมาจากด้านหลังของโรงงาน ซึ่งเป็นส่วนของโกดังเก็บสินค้า รายงานขณะนี้ระบุว่า เปลวเพลิงเริ่มลามมาถึงด้านหน้าของโรงงานแล้ว,TRUE
19.07 น. มีรายงานเบื้องต้นระบุว่า ในโรงงานมีพนักงานจำนวน 130 คน คาดว่าอพยพออกมาทั้งหมดแล้ว ขณะนี้มีกลุ่มควันจำนวนมากลอยขึ้นสู่อากาศอย่างต่อเนื่อง,TRUE
19.00 น. เจ้าหน้าที่กู้ภัยในจุดเกิดเหตุ เผยผ่านไลฟ์สดระบุว่า ขณะนี้มีเสียงระเบิดดังขึ้นมากกว่า 5 ครั้งแล้ว เตือนประชาชนที่ไม่เกี่ยวข้อง รีบเดินทางออกจากพื้นที่โดยด่วน พร้อมกับให้ข้อมูลว่า เป็นโรงงานผลิตแชมพู ยาสระผมต่างๆ #ไฟไหม้ลาดกระบัง,TRUE
ด่วน เกิดเหตุเพลิงไหม้โรงงานภายในนิคมอุตสาหกรรมลาดกระบัง โซน 3 เจ้าหน้าที่กำลังเร่งดำเนินการ #ไฟไหม้ลาดกระบัง ,TRUE
18.58 น. เจ้าหน้าที่ประกาศให้ประชาชนในพื้นที่ออกจากพื้นที่ทันที เนื่องจากยังไม่สามารถควบคุมเพลิงได้ รวมถึงมีเสียงระเบิดปะทุ ดังขึ้นเป็นระยะ #ไฟไหม้ลาดกระบั,TRUE
ด่วน! ไฟไหม้โรงงานนิคมอุตสาหกรรม ย่านลาดกระบัง เสียงคล้ายระเบิดดังขึ้น 2 ครั้ง⁣ เมื่อเวลา 18.50 น. เกิดเหตุเพลิงไหม้บริษัท ฟลอรอล แมนูแฟคเจอริงกรุ๊ป จำกัด ภายในนิคมอุตสาหกรรมลาดกระบังโซน 3 เขตลาดกระบัง กทม. เจ้าหน้าที่กำลังเข้าระงับเหตุ⁣ #ไฟไหม้ลาดกระบัง,TRUE
